label,timestamp,duration,pkg,dram,socket
pub_cpp,1696543395.577593,50806750.539,124572801.0,19112744.0,0
sub_cpp,1696543395.5775952,52308255.516,129041357.0,19868418.0,0
pub_cpp,1696543448.8203833,50805105.368,124727220.0,19008252.0,0
sub_cpp,1696543448.8213315,52291139.649,129558629.0,19780223.0,0
pub_cpp,1696543502.0648205,50806069.558,125278854.0,19099927.0,0
sub_cpp,1696543502.0648952,52303134.936,129764866.0,19865672.0,0
pub_cpp,1696543555.2983787,50789961.154,125498641.0,19200696.0,0
sub_cpp,1696543555.2982895,52308229.312,130245456.0,19968821.0,0
pub_cpp,1696543608.5653276,50798975.419,125607894.0,19110730.0,0
sub_cpp,1696543608.5585399,52307289.131,130406710.0,19877940.0,0
pub_cpp,1696543661.803446,51155486.906,128136940.0,19149121.0,0
sub_cpp,1696543661.8034537,52633094.785,132838160.0,19886851.0,0
pub_cpp,1696543715.0425746,50781095.842,130958161.0,19315380.0,0
sub_cpp,1696543715.0365822,52301306.761,135837604.0,20091929.0,0
pub_cpp,1696543768.2522879,50805998.686,124056689.0,19031384.0,0
sub_cpp,1696543768.2575574,52308723.716,128714209.0,19827158.0,0
pub_cpp,1696543821.5089355,50795069.319,126611248.0,19195569.0,0
sub_cpp,1696543821.511564,52304480.775,131174652.0,19940989.0,0
pub_cpp,1696543874.767861,51151495.155,131016816.0,19247509.0,0
sub_cpp,1696543874.767861,52647987.165,136643388.0,20099497.0,0
pub_cpp,1696543928.0118623,50794482.532,129267369.0,19030530.0,0
sub_cpp,1696543928.0033715,52267376.622,135369344.0,19841929.0,0
pub_cpp,1696543981.231497,50796383.135,269643231.0,30501998.0,0
sub_cpp,1696543981.2314281,52305430.347,274536040.0,31287762.0,0
pub_cpp,1696544034.4442616,50799623.609,125873884.0,19218639.0,0
sub_cpp,1696544034.4442537,52305639.1,130453096.0,20003549.0,0
pub_cpp,1696544087.6878803,50803371.606,124292651.0,19086743.0,0
sub_cpp,1696544087.68796,52308781.997,128918432.0,19854503.0,0
pub_cpp,1696544140.9401615,51177138.21,147817737.0,20565438.0,0
sub_cpp,1696544140.944526,52670303.069,152258766.0,21351508.0,0
pub_cpp,1696544194.192299,51167952.076,125620406.0,19313793.0,0
sub_cpp,1696544194.1914184,52669766.792,130165499.0,20121714.0,0
pub_cpp,1696544247.3977787,50806637.151,125415206.0,19147046.0,0
sub_cpp,1696544247.3913438,52306085.403,130429537.0,19944590.0,0
pub_cpp,1696544300.6048336,50794874.65,124631272.0,19051648.0,0
sub_cpp,1696544300.6215224,52293876.627,129954867.0,19903575.0,0
pub_cpp,1696544353.8618774,51151802.752,124466356.0,19175000.0,0
sub_cpp,1696544353.8637266,52657883.283,128917089.0,19955454.0,0
pub_cpp,1696544407.1151748,50804822.563,126463360.0,19167370.0,0
sub_cpp,1696544407.1144962,52311847.123,131157379.0,19942210.0,0
pub_cpp,1696544460.3698926,51140513.558,124784776.0,19164318.0,0
sub_cpp,1696544460.3698895,52658724.462,129318761.0,19952036.0,0
pub_cpp,1696544513.6158555,50808834.445,124700364.0,19198804.0,0
sub_cpp,1696544513.6158555,52308077.958,129532505.0,19956920.0,0
pub_cpp,1696544566.8731258,50803028.217,123834034.0,19004041.0,0
sub_cpp,1696544566.870261,52304351.189,128554969.0,19755137.0,0
pub_cpp,1696544620.1058817,51163509.55,126638042.0,19328319.0,0
sub_cpp,1696544620.129014,52639784.982,130893769.0,20055551.0,0
pub_cpp,1696544673.3907824,51170193.7,125176132.0,19265393.0,0
sub_cpp,1696544673.3907816,52301039.312,129736057.0,19992381.0,0
pub_cpp,1696544726.6247022,50796585.67,131383025.0,19519603.0,0
sub_cpp,1696544726.6286237,52302543.633,136092731.0,20275034.0,0
pub_cpp,1696544779.8830721,50797478.408,140172981.0,19303723.0,0
sub_cpp,1696544779.8823512,52300560.875,144911983.0,20067758.0,0
pub_cpp,1696544833.1016898,51136661.422,125134506.0,19077771.0,0
sub_cpp,1696544833.1018202,52647955.293,129740939.0,19825144.0,0
pub_cpp,1696544886.362272,50812613.752,126894634.0,19161572.0,0
sub_cpp,1696544886.3502502,52303687.639,131543792.0,19939342.0,0
pub_cpp,1696544939.5721867,50802567.065,124365282.0,18951001.0,0
sub_cpp,1696544939.5817807,52305346.129,129939914.0,19809398.0,0
pub_cpp,1696544992.845851,50786440.423,123588917.0,19060682.0,0
sub_cpp,1696544992.8458002,52301136.618,128173073.0,19841502.0,0
pub_cpp,1696545046.0967574,50779746.204,125913068.0,19247388.0,0
sub_cpp,1696545046.0966616,52304484.452,130774384.0,20021556.0,0
pub_cpp,1696545099.3211498,50783360.616,123366627.0,18904005.0,0
sub_cpp,1696545099.3208003,52309997.149,128023537.0,19685924.0,0
pub_cpp,1696545152.582444,51146460.518,126275678.0,19313976.0,0
sub_cpp,1696545152.5782993,52674421.673,131087738.0,20088388.0,0
pub_cpp,1696545205.8034267,50778437.232,124158983.0,19040173.0,0
sub_cpp,1696545205.8015397,52310946.617,128897314.0,19805125.0,0
pub_cpp,1696545259.0509212,51164475.753,124808946.0,19045178.0,0
sub_cpp,1696545259.0418298,52301974.066,128585974.0,19707774.0,0
pub_cpp,1696545312.3006003,50783791.34,130075411.0,19530406.0,0
sub_cpp,1696545312.3006985,52298090.501,134894857.0,20279855.0,0
pub_cpp,1696545365.5437062,50780154.564,124904709.0,18897413.0,0
sub_cpp,1696545365.5451474,52305042.764,129635533.0,19660595.0,0
pub_cpp,1696545418.74287,50798122.747,124557787.0,19171642.0,0
sub_cpp,1696545418.7407248,52308282.347,129161718.0,19943369.0,0
pub_cpp,1696545472.0103543,50777463.274,123141042.0,18928967.0,0
sub_cpp,1696545472.0114043,52300084.273,127815102.0,19695934.0,0
pub_cpp,1696545525.2534342,51162425.098,126115644.0,19326000.0,0
sub_cpp,1696545525.2482557,52668774.686,130906586.0,20125132.0,0
pub_cpp,1696545578.486828,51149187.161,126166608.0,19078259.0,0
sub_cpp,1696545578.510578,52655848.859,130855255.0,19838878.0,0
pub_cpp,1696545631.750024,50777289.313,126771770.0,19148999.0,0
sub_cpp,1696545631.750069,52309843.321,131530547.0,19922191.0,0
pub_cpp,1696545685.001616,50805775.007,130556551.0,19224621.0,0
sub_cpp,1696545685.001616,52302547.781,135146322.0,20008921.0,0
pub_cpp,1696545738.2196784,50798283.551,124119678.0,18990796.0,0
sub_cpp,1696545738.2202537,52305825.95,128943335.0,19781504.0,0
pub_cpp,1696545791.4624724,50796454.104,131183624.0,19522411.0,0
sub_cpp,1696545791.463443,52309587.74,135706440.0,20289437.0,0
pub_cpp,1696545844.7347577,50796569.945,125684432.0,19140088.0,0
sub_cpp,1696545844.71408,52300443.342,131563750.0,20016306.0,0
pub_cpp,1696545897.9435937,50795029.316,123990161.0,18905469.0,0
sub_cpp,1696545897.9393663,52292292.182,131261200.0,19850962.0,0
pub_cpp,1696545951.2132554,51146041.931,126439801.0,19036573.0,0
sub_cpp,1696545951.2098188,52987516.052,131953947.0,19928049.0,0
pub_cpp,1696546005.462631,50812812.533,123876819.0,18904188.0,0
sub_cpp,1696546005.4639215,52293221.463,128577125.0,19672679.0,0
pub_cpp,1696546058.7052836,50774991.914,126541790.0,19201062.0,0
sub_cpp,1696546058.699238,52277117.235,131287689.0,19971812.0,0
pub_cpp,1696546111.9606898,50795865.104,123904712.0,19001904.0,0
sub_cpp,1696546111.942673,52302004.391,129826633.0,19859812.0,0
pub_cpp,1696546165.2014246,50773217.319,123447133.0,18867261.0,0
sub_cpp,1696546165.2055402,52305553.569,128119484.0,19634410.0,0
